,Cohort Date,Split 1,Split 2,Split 3,Cohort Date.1,Registration C,First Deposit C,First Deposit S,Deposit APPC,First Deposit 2 Deposit Conversion,24h First Deposit 2 Deposit Conversion,7D First Deposit 2 Deposit Conversion,1D Deposit S,1D Deposit C,3D Deposit S,7D Deposit S,7D Deposit C,14D Deposit S,14D Deposit C,30D Deposit C,28D Deposit S,Marketing Spend,1D CNGR,3D CNGR,7D CNGR,14D CNGR,28D CNGR,Mono Instant Depositor Share
2987,2025-08-03,cpaiens,Italy,IT_slots,2025-08-03,5,2,40,5.0,100.0,50.0,50.0,80,4,80,140,6,230,10,10,230,360.0,-44,-45,7,87,87,0.0
2988,2025-08-03,TS_slot,Germany,13TN,2025-08-03,30,4,300,2.25,50.0,25.0,25.0,330,5,370,370,7,390,8,8,390,800.0,27,-116,32,50,50,25.0
2989,2025-08-03,Tsquad_S,France,14EA,2025-08-03,41,11,250,1.09,9.09,0.0,9.09,270,12,270,270,12,270,12,12,270,1100.0,-131,-118,204,220,220,90.91
2990,2025-08-03,Tsquad_S,Germany,14EA,2025-08-03,14,4,80,1.0,0.0,0.0,0.0,80,4,80,80,4,80,4,4,80,640.0,9,10,11,11,11,75.0
2991,2025-08-03,z1-igor,Portugal,PT_slots,2025-08-03,1,1,20,3.0,100.0,100.0,100.0,40,2,40,40,2,40,2,3,60,20.0,24,31,31,31,47,0.0
2992,2025-08-03,zm_crash,Canada,0,2025-08-03,6,1,19,1.0,0.0,0.0,0.0,19,1,19,19,1,19,1,1,19,130.0,17,17,17,17,17,100.0
2993,2025-08-03,zm_crash,Italy,0,2025-08-03,8,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,15,15,17,17,17,0.0
2994,2025-08-02,bulls,France,FR_crash,2025-08-02,27,5,190,2.2,40.0,40.0,40.0,400,11,400,400,11,400,11,11,400,500.0,282,323,343,343,343,20.0
2995,2025-08-02,cpaiens,Italy,IT_slots,2025-08-02,3,1,50,29.0,100.0,0.0,100.0,50,1,50,190,4,280,7,7,280,180.0,41,41,170,256,257,0.0
2996,2025-08-02,DiceRollers,France,EDRg_1,2025-08-02,1,1,20,2.0,100.0,100.0,100.0,40,2,40,40,2,40,2,2,40,67.0,-423,-111,-111,58,58,0.0
2997,2025-08-02,PerformanceLab,Italy,156,2025-08-02,5,2,40,2.5,50.0,0.0,50.0,40,2,90,90,3,110,4,5,140,260.0,-19,-100,-33,98,126,50.0
2998,2025-08-02,RMT_one_C,Germany,,2025-08-02,1,1,30,1.0,0.0,0.0,0.0,30,1,30,30,1,30,1,1,30,0.0,21,21,21,21,21,0.0
2999,2025-08-02,Tsquad_S,Austria,14EA,2025-08-02,1,1,50,123.0,100.0,100.0,100.0,100,2,300,500,6,1490,18,35,2530,160.0,88,119,442,667,1632,0.0
3000,2025-08-02,Tsquad_S,France,14EA,2025-08-02,33,5,130,9.4,40.0,20.0,20.0,150,6,150,150,6,150,6,10,260,500.0,25,31,71,119,209,60.0
3001,2025-08-02,zm_crash,Canada,0,2025-08-02,10,1,31,6.0,100.0,0.0,0.0,31,1,31,31,1,94,3,6,248,130.0,-189,27,27,81,212,0.0
3002,2025-08-02,zm_crash,Italy,0,2025-08-02,5,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,-8,-49,-7,14,17,100.0
3003,2025-08-01,PerformanceLab,Italy,156,2025-08-01,2,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,-45,-31,-31,-31,-31,0.0
3004,2025-08-01,Tsquad_S,France,14EA,2025-08-01,24,3,90,1.0,0.0,0.0,0.0,90,3,90,90,3,90,3,3,90,300.0,-22,-22,28,28,28,66.67
3005,2025-08-01,zm_crash,Canada,0,2025-08-01,6,1,19,1.0,0.0,0.0,0.0,19,1,19,19,1,19,1,1,19,130.0,14,14,14,14,14,0.0
3006,2025-08-01,zm_crash,Italy,0,2025-08-01,7,3,60,1.33,33.33,0.0,0.0,60,3,60,60,3,60,3,4,80,390.0,-192,-135,-75,-61,-23,33.33
3007,2025-07-31,cpaiens,France,FR_crash,2025-07-31,20,3,90,1.0,0.0,0.0,0.0,90,3,90,90,3,90,3,3,90,300.0,-43,-43,9,59,59,33.33
3008,2025-07-31,exgaming,Portugal,PT_slots,2025-07-31,1,1,20,2.0,100.0,100.0,100.0,40,2,40,40,2,40,2,2,40,120.0,33,32,32,32,32,0.0
3009,2025-07-30,AcePartners,Belgium,,2025-07-30,1,1,30,1.0,0.0,0.0,0.0,30,1,30,30,1,30,1,1,30,0.0,25,25,20,25,25,0.0
3010,2025-07-30,cpaiens,France,FR_crash,2025-07-30,9,2,70,1.0,0.0,0.0,0.0,70,2,70,70,2,70,2,2,70,200.0,59,59,59,59,59,50.0
3011,2025-07-30,DiceRollers,France,EDRg_1,2025-07-30,6,1,50,1.0,0.0,0.0,0.0,50,1,50,50,1,50,1,1,50,83.0,40,40,40,40,40,100.0
3012,2025-07-30,DiceRollers_SLOT,Spain,Default,2025-07-30,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,180.0,16,-18,18,18,18,0.0
3013,2025-07-30,PerformanceLab,Italy,156,2025-07-30,12,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,17,17,17,17,17,100.0
3014,2025-07-30,z1-igor,Spain,ES_slots,2025-07-30,6,1,20,5.0,100.0,0.0,100.0,20,1,60,80,4,100,5,5,100,180.0,22,58,76,96,96,100.0
3015,2025-07-30,zm_crash,Canada,0,2025-07-30,5,1,32,1.0,0.0,0.0,0.0,32,1,32,32,1,32,1,1,32,130.0,29,29,29,29,29,0.0
3016,2025-07-30,zm_crash,France,0,2025-07-30,10,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,100.0,9,16,16,16,16,100.0
3017,2025-07-30,zm_crash,Italy,0,2025-07-30,5,1,100,1.0,0.0,0.0,0.0,100,1,100,100,1,100,1,1,100,130.0,86,86,86,86,86,100.0
3018,2025-07-30,zm_crash,Italy,915,2025-07-30,4,1,50,4.0,100.0,0.0,100.0,50,1,50,100,3,120,4,4,120,130.0,-52,-52,-10,10,10,100.0
3019,2025-07-28,cpaiens,Australia,AU_crash,2025-07-28,3,1,28,1.0,0.0,0.0,0.0,28,1,28,28,1,28,1,1,28,130.0,19,19,20,20,20,0.0
3020,2025-07-28,FellowsSLOT,France,,2025-07-28,1,1,30,2.0,100.0,100.0,100.0,60,2,60,60,2,60,2,2,60,0.0,50,50,50,50,50,0.0
3021,2025-07-28,LazyHazy,Portugal,,2025-07-28,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,0.0,17,17,17,17,17,100.0
3022,2025-07-28,TRITE1,Belgium,,2025-07-28,1,1,100,5.0,100.0,0.0,0.0,100,1,100,100,1,100,1,2,128,0.0,71,71,71,71,96,0.0
3023,2025-07-28,TRITE1,France,,2025-07-28,2,1,21,3.0,100.0,0.0,0.0,21,1,21,21,1,61,3,3,61,0.0,17,17,16,49,49,0.0
3024,2025-07-27,cpaiens,Australia,AU_crash,2025-07-27,8,1,28,1.0,0.0,0.0,0.0,28,1,28,28,1,28,1,1,28,130.0,21,21,21,21,21,0.0
3025,2025-07-27,Tamerlan,Italy,,2025-07-27,1,1,35,1.0,0.0,0.0,0.0,35,1,35,35,1,35,1,1,35,72.0,-32,-32,-32,-32,-139,0.0
3026,2025-07-27,z1-igor,Spain,ES_slots,2025-07-27,9,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,180.0,-23,12,12,14,14,0.0
3027,2025-07-27,z1-igor,Portugal,PT_slots,2025-07-27,11,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,120.0,17,17,18,18,18,0.0
3028,2025-07-26,cpaiens,Australia,AU_crash,2025-07-26,7,1,28,1.0,0.0,0.0,0.0,28,1,28,28,1,28,1,1,28,130.0,24,24,24,24,24,0.0
3029,2025-07-26,cpaiens,Australia,AU_slots,2025-07-26,4,2,57,1.0,0.0,0.0,0.0,57,2,57,57,2,57,2,2,57,400.0,43,43,43,43,43,0.0
3030,2025-07-26,Tsquad_S,Austria,14EA,2025-07-26,3,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,160.0,-14,-14,2,17,17,100.0
3031,2025-07-26,z1-igor,France,FR_slots,2025-07-26,16,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,160.0,13,13,15,15,15,100.0
3032,2025-07-25,cpaiens,France,FR_crash,2025-07-25,9,1,20,3.0,100.0,100.0,100.0,40,2,40,40,2,40,2,3,60,100.0,27,27,27,28,40,100.0
3033,2025-07-25,TRITE1,France,,2025-07-25,1,1,25,3.0,100.0,100.0,100.0,70,3,70,70,3,70,3,3,70,0.0,61,61,61,61,61,0.0
3034,2025-07-25,Tsquad_S,Austria,14EA,2025-07-25,4,2,40,4.0,50.0,50.0,50.0,70,3,160,220,8,220,8,8,220,160.0,-91,-62,-17,33,33,0.0
3035,2025-07-24,cpaiens,Australia,AU_crash,2025-07-24,7,3,84,1.0,0.0,0.0,0.0,84,3,84,84,3,84,3,3,84,390.0,18,18,46,46,46,66.67
3036,2025-07-24,cpaiens,France,FR_crash,2025-07-24,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,100.0,16,16,16,16,16,0.0
3037,2025-07-24,z1-igor,Poland,PL_slots,2025-07-24,1,1,19,1.0,0.0,0.0,0.0,19,1,19,19,1,19,1,1,19,150.0,15,15,15,15,15,0.0
3038,2025-07-23,cpaiens,Australia,AU_crash,2025-07-23,33,4,112,12.0,50.0,0.0,25.0,112,4,112,140,5,252,8,10,308,521.0,77,77,127,232,286,25.0
3039,2025-07-23,cpaiens,France,FR_crash,2025-07-23,8,1,20,2.0,100.0,100.0,100.0,40,2,40,40,2,40,2,2,40,100.0,32,32,32,32,32,0.0
3040,2025-07-22,cpaiens,Australia,AU_crash,2025-07-22,42,9,251,1.67,55.56,55.56,55.56,435,15,435,435,15,435,15,15,435,1171.0,81,99,176,212,213,55.56
3041,2025-07-22,cpaiens,France,FR_crash,2025-07-22,16,2,40,2.0,50.0,50.0,50.0,65,3,65,65,3,90,4,4,90,200.0,8,48,45,74,75,50.0
3042,2025-07-22,insideone,Poland,423,2025-07-22,2,1,24,5.0,100.0,0.0,0.0,24,1,24,24,1,24,1,5,129,80.0,15,13,13,13,104,0.0
3043,2025-07-22,z1-igor,Poland,PL_slots,2025-07-22,7,1,24,1.0,0.0,0.0,0.0,24,1,24,24,1,24,1,1,24,150.0,18,18,18,18,18,0.0
3044,2025-07-21,cpaiens,Australia,AU_crash,2025-07-21,13,3,84,2.33,100.0,100.0,100.0,167,6,167,167,6,196,7,7,196,390.0,139,139,138,159,159,0.0
3045,2025-07-21,cpaiens,Austria,Default,2025-07-21,1,1,400,4.0,100.0,100.0,100.0,1520,4,1520,1520,4,1520,4,4,1520,0.0,1198,1198,1198,1198,1198,0.0
3046,2025-07-20,z1-igor,Poland,PL_slots,2025-07-20,41,4,106,84.25,50.0,50.0,50.0,860,19,2435,6389,98,12882,180,214,14896,600.0,713,2024,3694,8781,9698,0.0
3047,2025-07-19,cpaiens2_slot,Germany,,2025-07-19,1,1,200,8.0,100.0,100.0,100.0,400,2,1000,1400,8,1400,8,8,1400,0.0,347,877,1230,1225,1225,0.0
3048,2025-07-19,z1-igor,Poland,PL_slots,2025-07-19,26,2,42,3.5,100.0,0.0,0.0,42,2,42,42,2,42,2,5,113,300.0,23,31,30,31,-336,0.0
3049,2025-07-18,cpaiens,Australia,AU_slots,2025-07-18,11,1,28,4.0,100.0,100.0,100.0,56,2,112,143,4,143,4,4,143,200.0,-23,83,85,111,111,0.0
3050,2025-07-17,cpaiens,Australia,AU_slots,2025-07-17,1,1,28,3.0,100.0,0.0,0.0,28,1,28,28,1,84,3,3,84,200.0,22,22,22,74,74,0.0
3051,2025-07-17,pamagency,Germany,,2025-07-17,1,1,93,1.0,0.0,0.0,0.0,93,1,93,93,1,93,1,1,93,0.0,-57,19,73,73,73,0.0
3052,2025-07-15,cpaiens,France,FR_IOS,2025-07-15,3,1,20,13.0,100.0,100.0,100.0,140,7,140,180,9,210,10,12,250,101.0,117,116,147,172,207,0.0
3053,2025-07-15,insideone,Poland,423,2025-07-15,8,1,23,21.0,100.0,0.0,100.0,23,1,23,47,2,118,5,11,235,80.0,18,18,36,100,195,0.0
3054,2025-07-15,Tamerlan,Czech Republic,,2025-07-15,1,1,208,1.0,0.0,0.0,0.0,208,1,208,208,1,208,1,1,208,36.0,-3,-127,-78,-56,-56,0.0
3055,2025-07-13,cpaiens,France,FR_AOS,2025-07-13,1,1,30,9.0,100.0,100.0,100.0,230,7,290,290,9,290,9,9,290,90.0,211,269,269,269,269,0.0
3056,2025-07-12,cpaiens2_slot,Greece,,2025-07-12,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,0.0,15,15,15,15,15,0.0
3057,2025-07-12,PerformanceLab,Belgium,,2025-07-12,1,1,20,14.0,100.0,100.0,100.0,40,2,40,370,14,370,14,14,370,0.0,35,33,264,264,264,0.0
3058,2025-07-10,insideone,Poland,423,2025-07-10,7,1,24,1.0,0.0,0.0,0.0,24,1,24,24,1,24,1,1,24,80.0,19,19,19,19,19,0.0
3059,2025-07-10,zm_crash,Belgium,724,2025-07-10,2,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,140.0,1,1,10,13,16,100.0
3060,2025-07-09,Casinozentrum,Italy,,2025-07-09,1,1,20,17.0,100.0,100.0,100.0,160,8,160,220,11,300,15,15,300,21.0,130,130,178,245,245,0.0
3061,2025-07-09,insideone,Belgium,Default,2025-07-09,1,1,20,617.0,100.0,100.0,100.0,600,12,1410,2020,41,3740,75,179,8505,0.0,144,859,-511,232,469,0.0
3062,2025-07-09,insideone,Poland,423,2025-07-09,20,1,24,3.0,100.0,100.0,100.0,71,3,71,71,3,71,3,3,71,80.0,56,56,55,55,55,0.0
3063,2025-07-08,insideone,Belgium,Default,2025-07-08,1,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,0.0,16,16,16,16,16,0.0
3064,2025-07-08,plusteam,Germany,OYA,2025-07-08,2,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,140.0,16,16,16,16,16,100.0
3065,2025-07-08,zm_crash,Belgium,724,2025-07-08,14,3,140,1.0,0.0,0.0,0.0,140,3,140,140,3,140,3,3,140,420.0,-18,-35,114,116,116,66.67
3066,2025-07-07,zm_crash,Belgium,724,2025-07-07,7,3,90,1.0,0.0,0.0,0.0,90,3,90,90,3,90,3,3,90,420.0,-5,-23,71,73,73,33.33
3067,2025-07-06,offerleader,Poland,,2025-07-06,2,1,24,3.0,100.0,100.0,100.0,71,3,71,71,3,71,3,3,71,24.0,55,53,53,54,54,0.0
3068,2025-07-05,TS_slot,Germany,,2025-07-05,1,1,20,5.0,100.0,100.0,100.0,45,2,45,45,2,45,2,2,45,0.0,30,30,29,29,29,0.0
3069,2025-12-03,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20.90149152,0,0,0,0,0,0.0
3070,2025-12-04,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,424.52163312,0,0,0,0,0,0.0
3071,2025-12-05,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,444.9037478599999,0,0,0,0,0,0.0
3072,2025-12-06,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,429.47562501999994,0,0,0,0,0,0.0
3073,2025-12-07,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3074,2025-12-08,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3075,2025-12-09,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3076,2025-12-10,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3077,2025-12-11,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3078,2025-12-12,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3079,2025-12-13,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3080,2025-12-14,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3081,2025-12-15,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3082,2025-12-16,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3083,2025-12-17,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,444.0001605,0,0,0,0,0,0.0
3084,2025-12-19,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3085,2025-12-20,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3086,2025-12-21,SAIDteam2_S,Australia,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3087,2025-11-03,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36.45744427,0,0,0,0,0,0.0
3088,2025-11-04,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,442.05393050000004,0,0,0,0,0,0.0
3089,2025-11-05,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,233.16727252,0,0,0,0,0,0.0
3090,2025-11-06,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,467.12460964,0,0,0,0,0,0.0
3091,2025-11-07,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,280.62373144,0,0,0,0,0,0.0
3092,2025-11-08,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3093,2025-11-09,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3094,2025-11-10,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,172.98514103000002,0,0,0,0,0,0.0
3095,2025-11-13,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,195.80015,0,0,0,0,0,0.0
3096,2025-11-14,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3097,2025-11-15,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3098,2025-11-16,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3099,2025-11-17,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3100,2025-11-18,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3101,2025-11-19,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3102,2025-11-20,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3103,2025-11-21,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3104,2025-11-22,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3105,2025-11-23,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3106,2025-11-24,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3107,2025-11-25,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3108,2025-11-26,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3109,2025-11-27,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3110,2025-12-07,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.01116362,0,0,0,0,0,0.0
3111,2025-12-08,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,327.938754,0,0,0,0,0,0.0
3112,2025-12-10,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,357.01409250000006,0,0,0,0,0,0.0
3113,2025-12-11,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,113.76395784,0,0,0,0,0,0.0
3114,2025-12-12,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3115,2025-12-14,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3116,2025-12-15,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3117,2025-12-16,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3118,2025-12-17,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3119,2025-12-18,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3120,2025-12-19,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3121,2025-12-20,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3122,2025-12-21,SAIDteam2_S,Belgium,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3123,2025-11-17,SAIDteam2_S,Canada,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3124,2025-11-19,SAIDteam2_S,Canada,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3125,2025-11-23,SAIDteam2_S,Canada,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3126,2025-11-24,SAIDteam2_S,Canada,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3127,2025-12-09,SAIDteam2_S,Canada,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,452.16913404,0,0,0,0,0,0.0
3128,2025-12-13,SAIDteam2_S,Canada,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,134.62073456,0,0,0,0,0,0.0
3129,2025-12-14,SAIDteam2_S,Canada,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,166.83529460000003,0,0,0,0,0,0.0
3130,2025-12-03,SAIDteam2_S,Switzerland,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,99.17066952,0,0,0,0,0,0.0
3131,2025-12-04,SAIDteam2_S,Switzerland,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,395.05829844,0,0,0,0,0,0.0
3132,2025-12-07,SAIDteam2_S,Switzerland,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,383.05729306,0,0,0,0,0,0.0
3133,2025-12-08,SAIDteam2_S,Switzerland,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,359.749962,0,0,0,0,0,0.0
3134,2025-12-09,SAIDteam2_S,Switzerland,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3135,2025-12-10,SAIDteam2_S,Switzerland,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3136,2025-12-11,SAIDteam2_S,Switzerland,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
3137,2025-12-12,SAIDteam2_S,Switzerland,,2025-12-23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
